P_date,R_no,N_product_purchased,N_units,Cost,Total_product_purchase,Type_purchase,Type_logistic,PRODUCTO,P_code_CLASS,P_code_NUM,PURCHASING_REGION,PURCHASING_HOSPITAL,PURCHASING_DEPARTMENT,N_Order_PEDIDO,YEAR,MONTH,DAYOFMONTH,DAYOFYEAR,time_idx
2022-10-06,178565.7,100,10,47.19,471.9,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,0,2,1238213,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,178565.7,100,10,47.19,471.9,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,10,1,1239050,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,33436,340,10,27.280155,927.52527,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,E,85758,0,10,1,1237336,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,421554,10,5,114.95,229.9,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,F,50071,0,11,168,1238817,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,178567.1,50,10,62.595,312.975,Major purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,0,15,17,1237575,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,413568,345,5,26.399925,1821.594825,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,18,1,1237335,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,421551,5,1,111.1022,555.511,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,0,11,168,1238817,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,284300,360,30,198.002475,2376.0297,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,10,1,1238464,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,20701,1200,300,766.128,3064.512,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,13,1,1237819,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,7311,90,10,7.7055,69.3495,Major purchase,STORABLE,HIDROGEL-37,E,64932,0,18,1,1238743,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,MAP190,230,10,57.199643,1315.591789,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,18,1,1238125,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-06,400505,7,1,13.189,92.323,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,15,15,1239341,2022,-0.8660254037844386,0.9377521321470804,-0.9959189961471792,1894
2022-10-07,400403,250,10,134.431,3360.775,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,10,1,1242649,2022,-0.8660254037844386,0.9884683243281114,-0.994217906893952,1895
2022-10-07,178567.1,300,10,62.595,1877.85,Major purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,0,14,53,1243077,2022,-0.8660254037844386,0.9884683243281114,-0.994217906893952,1895
2022-10-07,420680,1000,10,18.59,1859.0,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,13,1,1242703,2022,-0.8660254037844386,0.9884683243281114,-0.994217906893952,1895
2022-10-07,MAP190,150,10,57.199643,857.994645,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,10,1,1241015,2022,-0.8660254037844386,0.9884683243281114,-0.994217906893952,1895
2022-10-07,403770,50,5,12.1,121.0,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,18,173,1243184,2022,-0.8660254037844386,0.9884683243281114,-0.994217906893952,1895
2022-10-07,403770,10,5,12.1,24.2,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,14,53,1243083,2022,-0.8660254037844386,0.9884683243281114,-0.994217906893952,1895
2022-10-07,403770,5,5,12.1,12.1,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,14,12,1243063,2022,-0.8660254037844386,0.9884683243281114,-0.994217906893952,1895
2022-10-07,420621,360,10,42.349958,1524.598488,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,10,1,1244637,2022,-0.8660254037844386,0.9884683243281114,-0.994217906893952,1895
2022-10-10,34100,150,10,13.959,209.385,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,10,1,1250630,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,400403,50,10,134.431,672.155,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,7,3,1250043,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,413568,320,5,26.399925,1689.5952,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,10,1,1251087,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,0037167,1120,560,97.944,195.888,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,18,1,1250883,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,0037167,560,560,97.944,97.944,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,10,1,1251124,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,281 421,5000,1000,11.19217,55.96085,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,18,1,1251168,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,400505,5,1,13.189,65.945,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,18,172,1249986,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,423289,12,12,77.88,77.88,Minor purchase,TRANSIT,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,E,78950,0,12,142,1251035,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,187662,100,50,119.9,239.8,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,0,2,1250636,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,420680,200,10,18.59,371.8,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,0,2,1250636,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,420680,570,10,18.59,1059.63,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,1250633,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-10,33110,100,10,4.6178,46.178,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,7,3,1250625,2022,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,1896
2022-10-11,284300,480,30,198.002475,3168.0396,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,10,1,1254318,2022,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1897
2022-10-11,403770,5,5,12.1,12.1,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,15,58,1257314,2022,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1897
2022-10-11,4630,1000,500,137.49996,274.99992,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,4,1,1254368,2022,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1897
2022-10-11,37147,1280,640,73.92,147.84,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,10,1,1256172,2022,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1897
2022-10-11,33533,210,3,0.989571,69.26997,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,10,1,1254210,2022,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1897
2022-10-11,33110,30,10,4.6178,13.8534,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,4,1,1256029,2022,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1897
2022-10-11,157028.4,390,10,34.98,1364.22,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-39,E,65894,0,10,1,1254273,2022,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1897
2022-10-11,166680.2,110,10,131.89,1450.79,Major purchase,STORABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,E,69682,0,10,1,1256203,2022,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1897
2022-10-11,178567.1,20,10,62.595,125.19,Major purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,0,14,24,1254472,2022,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,1897
2022-10-13,33110,300,10,4.6178,138.534,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,10,1,1261190,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,MAP190,590,10,57.199643,3374.778937,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,10,1,1261769,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,33435,20,10,20.899808,41.799616,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,E,85769,0,10,1,1261190,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,33436,390,10,27.280155,1063.926045,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,E,85758,0,10,1,1261190,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,33436,40,10,27.280155,109.12062,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,E,85758,0,18,1,1261185,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,423289,12,12,77.88,77.88,Minor purchase,TRANSIT,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,E,78950,0,12,135,1258041,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,ABT1055,5,5,2458.5,2458.5,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,0,11,171,1260136,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,157027.7,400,10,15.345,613.8,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,10,1,1261833,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,157027.7,60,10,15.345,92.07,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,0,2,1258582,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,33533,204,3,0.989571,67.290828,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,18,1,1261185,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,178565.7,300,10,47.19,1415.7,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,13,1,1261835,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-13,178565.7,90,10,47.19,424.71,Major purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,18,1,1261830,2022,-0.8660254037844386,0.48530196253108104,-0.9778483415056567,1898
2022-10-14,403770,50,5,12.1,121.0,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,18,178,1265772,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-14,33115,225,5,5.6529,254.3805,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,10,1,1268150,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-14,409726,5,5,366.11762,366.11762,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,F,43581,0,18,108,1264830,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-14,420621,370,10,42.349958,1566.948446,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,10,1,1268139,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-14,409721,3,3,1296.20656,1296.20656,Minor purchase,TRANSIT,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,F,42922,0,18,108,1264830,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-14,178567.1,10,10,62.595,62.595,Major purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,0,10,155,1263707,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-14,20415,100,50,235.51,471.02,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,E,65007,0,10,1,1268096,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-14,420680,510,10,18.59,948.09,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,1268139,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-14,166680.2,60,10,131.89,791.34,Major purchase,STORABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,E,69682,0,18,1,1266307,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-14,20701,300,300,766.128,766.128,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,10,1,1266144,2022,-0.8660254037844386,0.29936312297335804,-0.9741004551724206,1899
2022-10-17,M8275052/10,10,10,880.0,880.0,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,F,43581,0,7,84,1274600,2022,-0.8660254037844386,-0.2993631229733582,-0.9611297838723007,1900
2022-10-17,178567.1,20,10,62.595,125.19,Major purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,0,14,22,1270284,2022,-0.8660254037844386,-0.2993631229733582,-0.9611297838723007,1900
2022-10-17,178567.1,10,10,62.595,62.595,Major purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,0,12,141,1274073,2022,-0.8660254037844386,-0.2993631229733582,-0.9611297838723007,1900
2022-10-17,400403,230,10,134.431,3091.913,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,10,1,1271848,2022,-0.8660254037844386,-0.2993631229733582,-0.9611297838723007,1900
2022-10-17,157027.7,320,160,245.52,491.04,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,4,1,1271785,2022,-0.8660254037844386,-0.2993631229733582,-0.9611297838723007,1900
2022-10-17,403770,10,5,12.1,24.2,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,14,22,1270291,2022,-0.8660254037844386,-0.2993631229733582,-0.9611297838723007,1900
2022-10-17,413568,400,100,527.9985,2111.994,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,10,1,1269986,2022,-0.8660254037844386,-0.2993631229733582,-0.9611297838723007,1900
2022-10-17,400505,2,1,13.189,26.378,Minor purchase,TRANSIT,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,B,40558,0,12,141,1274037,2022,-0.8660254037844386,-0.2993631229733582,-0.9611297838723007,1900
2022-10-18,66974941,200,100,20.37037,40.74074,Minor purchase,STORABLE,APOSITO ABSORBENTE S/ ADHESIVO-25,E,67835,0,0,2,1278031,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-18,157028.4,150,10,34.98,524.7,Major purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-39,E,65894,0,10,1,1275496,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-18,M8275098/5,10,5,510.4,1020.8,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,F,43585,0,11,151,1279327,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-18,33436,300,10,27.280155,818.40465,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,E,85758,0,10,1,1279458,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-18,33533,213,3,0.989571,70.259541,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,10,1,1277683,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-18,37147,640,640,73.92,73.92,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,10,1,1279464,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-18,33436,600,10,27.280155,1636.8093,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,E,85758,0,10,1,1277683,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-18,421551,10,1,111.1022,1111.022,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,F,44200,0,11,168,1278972,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-18,413568,800,100,527.9985,4223.988,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,13,1,1277688,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-18,409729,25,5,346.841,1734.205,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,F,43580,0,18,105,1274847,2022,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,1901
2022-10-19,423289,12,12,77.88,77.88,Minor purchase,TRANSIT,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,E,78950,0,4,111,1285159,2022,-0.8660254037844386,-0.651372482722222,-0.9510565162951536,1902
2022-10-19,4630,800,50,13.749996,219.999936,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,10,1,1284136,2022,-0.8660254037844386,-0.651372482722222,-0.9510565162951536,1902
2022-10-19,420621,340,10,42.349958,1439.898572,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,10,1,1283350,2022,-0.8660254037844386,-0.651372482722222,-0.9510565162951536,1902
2022-10-19,400403,100,10,134.431,1344.31,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,0,2,1283296,2022,-0.8660254037844386,-0.651372482722222,-0.9510565162951536,1902
2022-10-20,420680,640,10,18.59,1189.76,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,1289047,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,423289,12,12,77.88,77.88,Minor purchase,TRANSIT,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,E,78950,0,12,82,1290481,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,33436,60,10,27.280155,163.68093,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,E,85758,0,18,1,1288953,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,37147,1280,640,73.92,147.84,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,4,1,1289862,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,413568,200,100,527.9985,1055.997,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,0,2,1290836,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,420621,120,10,42.349958,508.199496,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,E,64544,0,0,2,1290836,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,37147,3840,640,73.92,443.52,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,18,1,1289863,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,7311,400,40,30.822,308.22,Major purchase,STORABLE,HIDROGEL-37,E,64932,0,7,3,1289629,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,33533,1008,3,0.989571,332.495856,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,0,2,1290839,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,33436,150,10,27.280155,409.202325,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,E,85758,0,0,2,1290839,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,409729,5,5,346.841,346.841,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,F,43580,0,11,113,1287193,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,M8275098/5,5,5,510.4,510.4,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,F,43585,0,11,112,1290486,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,409726,10,5,366.11762,732.23524,Minor purchase,TRANSIT,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,F,43581,0,11,113,1287193,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-20,284300,60,30,198.002475,396.00495,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,0,2,1290837,2022,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,1903
2022-10-21,7311,940,10,7.7055,724.317,Major purchase,STORABLE,HIDROGEL-37,E,64932,0,10,1,1292123,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,4630,600,50,13.749996,164.999952,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,18,1,1292979,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,400403,210,10,134.431,2823.051,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,10,1,1294773,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,66802004,4,1,165.0,660.0,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,F,46843,0,11,151,1295651,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,178565.7,80,10,47.19,377.52,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,E,99807,0,18,1,1295644,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,420680,1000,10,18.59,1859.0,Major purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,13,1,1292846,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,178567.1,10,10,62.59,62.59,Minor purchase,TRANSIT,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,E,99808,0,11,113,1295424,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,66802003,4,1,154.0,616.0,Minor purchase,TRANSIT,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,F,46846,0,11,151,1295651,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,157027.7,290,10,15.345,445.005,Minor purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,18,1,1295644,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,33533,513,3,0.989571,169.216641,Major purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,10,1,1291850,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,33436,480,240,654.72372,1309.44744,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,E,85758,0,10,1,1291850,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
2022-10-21,421554,5,5,114.95,114.95,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,F,50071,0,11,112,1295617,2022,-0.8660254037844386,-0.8978045395707417,-0.9398560579418953,1904
